ID,Name,BirthDate,Sex,DateTime,TimeBase,LPF,HPF,MainsFilter
00001b,sinewave,1,Laki-Laki,03/09/2022 11:01:21,50 mm/s,150 Hz,Off,Off


I,II,V1,V2,V3,V4,V5,V6
0.0381470,-0.6612142,0.0809860,0.1382065,0.1302592,0.1429749,0.1382065,0.1382065
0.0460943,-0.5706151,0.0417217,0.1052999,0.0846370,0.1100683,0.1132472,0.1100683
0.0445048,-0.4784266,0.0194073,0.0655015,0.0591437,0.0925223,0.0845750,0.0941118
0.0333786,-0.3767014,-0.0108639,0.0320514,0.0479460,0.0463565,0.0558933,0.0765562
0.0111262,-0.2702077,-0.0469700,0.0245555,0.0150188,0.0134293,0.0213766,0.0356817
-0.0127157,-0.1780192,-0.0682322,0.0144196,-0.0189590,0.0017039,-0.0316747,-0.0126012
-0.0015895,-0.0890096,-0.0873613,-0.0269620,-0.0412671,-0.0571616,-0.1016665,-0.0778246
0.0047684,0.0063578,-0.1340469,-0.0863632,-0.0958999,-0.1435836,-0.1642466,-0.1451731
-0.0206629,0.1239777,-0.1569160,-0.1251268,-0.1489687,-0.1648633,-0.1696316,-0.1505582
-0.0127157,0.2543132,-0.1331584,-0.1283900,-0.1665370,-0.1570002,-0.1728948,-0.1458740
0.0206629,0.3576279,-0.1279179,-0.1358652,-0.1914962,-0.2026224,-0.2344116,-0.2058013
0.0238419,0.4450480,-0.1406908,-0.1788378,-0.2328793,-0.2424161,-0.2789736,-0.2519528
0.0095367,0.5261103,-0.1328023,-0.2265803,-0.2615484,-0.2313487,-0.2583694,-0.2345276
-0.0127157,0.5785624,-0.1079432,-0.2446365,-0.2732468,-0.2255630,-0.2478155,-0.2287420
-0.0381470,0.6230672,-0.0857290,-0.2510325,-0.2701060,-0.2780533,-0.2732849,-0.2653376
-0.0476837,0.6675720,-0.0767549,-0.2627214,-0.2690792,-0.3294786,-0.2817949,-0.2992789
-0.0524521,0.6930033,-0.0725349,-0.2775749,-0.2807538,-0.3189007,-0.2680381,-0.3030062
-0.0603994,0.7168452,-0.0540098,-0.2797127,-0.2828916,-0.2860705,-0.2542814,-0.2924283
-0.0635783,0.7343292,-0.0381279,-0.2733676,-0.2622414,-0.2781359,-0.2479362,-0.2876727
-0.0619888,0.7359187,-0.0407775,-0.2712488,-0.2331018,-0.2776066,-0.2394597,-0.2823750
-0.0667572,0.7390976,-0.0466092,-0.2627754,-0.2230390,-0.2707227,-0.2325757,-0.2707227
-0.0683467,0.7534027,-0.0286055,-0.2368244,-0.2320560,-0.2431822,-0.2145720,-0.2511295
-0.0619888,0.7470449,-0.0158834,-0.2177445,-0.2320496,-0.2113867,-0.1954921,-0.2256918
-0.0524521,0.7088979,-0.0381072,-0.2081792,-0.2129475,-0.2018213,-0.1986424,-0.2065897
-0.0397364,0.6580353,-0.0730371,-0.1890675,-0.2001937,-0.2017832,-0.2097305,-0.2001937
-0.0174840,0.6230672,-0.0846624,-0.1736720,-0.2038717,-0.1816193,-0.1991034,-0.1832088
0.0047684,0.5944570,-0.0793378,-0.1604001,-0.1778841,-0.1413266,-0.1604001,-0.1365582
0.0222524,0.5308787,-0.0861772,-0.1243242,-0.1290925,-0.1004823,-0.1211452,-0.0845877
0.0127157,0.4259745,-0.1099523,-0.0702159,-0.0924683,-0.0654475,-0.0956472,-0.0543213
-0.0174840,0.3131231,-0.1146555,-0.0335932,-0.0383615,-0.0335932,-0.0542561,-0.0335932
-0.0190735,0.2145767,-0.0859801,-0.0208124,0.0157452,0.0046190,0.0093873,0.0157452
-0.0095367,0.1207987,-0.0705496,-0.0117397,0.0311756,0.0311756,0.0438913,0.0677331
-0.0079473,0.0333786,-0.0768487,0.0073926,0.0423606,0.0264661,0.0312344,0.0518974
0.0143051,-0.0015895,-0.0503270,0.0561666,0.0831874,0.0545772,0.0227880,0.0259670
0.0413259,-0.0174840,-0.0079219,0.1255925,0.1240031,0.1319504,0.0636037,0.0922139
0.0301997,-0.1239777,0.0027418,0.1489719,0.1298984,0.1696348,0.1298984,0.1791716
0.0206629,-0.2749761,0.0134357,0.1469501,0.1374133,0.1707919,0.1564868,0.1866865
0.0619888,-0.3528595,0.0558869,0.1941697,0.1782751,0.2196010,0.1703278,0.1894013
0.0890096,-0.4116694,0.0935523,0.2318350,0.2254772,0.2906450,0.2366034,0.2461402
0.0413259,-0.5356471,0.1269976,0.2144178,0.2462069,0.2986590,0.3050168,0.2891223
-0.0095367,-0.6755193,0.1588631,0.2129046,0.2431043,0.2558200,0.2955564,0.2876091
0.0174840,-0.7327398,0.1673873,0.2532180,0.2532180,0.2500391,0.2770599,0.2881861
0.0603994,-0.7279714,0.1769352,0.2866077,0.2897867,0.2897867,0.3088601,0.3072707
0.0476837,-0.7549922,0.1901944,0.2919197,0.2998670,0.2950986,0.3205299,0.3109932
0.0079473,-0.8042653,0.1880948,0.2945884,0.2945884,0.2834622,0.3120724,0.2977673
0.0174840,-0.7899602,0.2008041,0.3057082,0.3247817,0.3216028,0.3422658,0.2945820
0.0556310,-0.7470449,0.2119144,0.3056924,0.3390710,0.3438393,0.3422499,0.2961556
0.0397364,-0.7581711,0.1875448,0.2956279,0.3003963,0.3067541,0.2829123,0.2813228
0.0031789,-0.7724762,0.1663494,0.2664852,0.2426434,0.2648958,0.2362855,0.2394644
0.0254313,-0.7168452,0.1514848,0.2039369,0.1959896,0.2341366,0.2055264,0.2055264
0.0667572,-0.6405512,0.1170095,0.1535670,0.1726405,0.2060191,0.1694616,0.1980718
0.0778834,-0.5928675,0.0830730,0.1259883,0.1418829,0.1625458,0.1339356,0.1641353
0.0619888,-0.5324682,0.0634241,0.0920343,0.0745503,0.1031605,0.0952133,0.0999816
0.0254313,-0.4371007,0.0421556,0.0596396,0.0373872,0.0739447,0.0739447,0.0564607
0.0127157,-0.3385544,0.0102965,0.0500329,0.0500329,0.0548013,0.0579802,0.0277805
0.0286102,-0.2654394,-0.0384903,0.0314458,0.0266774,-0.0098801,-0.0019328,-0.0114695
0.0143051,-0.1939138,-0.0846370,-0.0194693,-0.0321849,-0.0687424,-0.0719213,-0.0464900
-0.0174840,-0.0858307,-0.1180983,-0.0529305,-0.0656462,-0.0799513,-0.1069721,-0.0735935
-0.0111262,0.0445048,-0.1430845,-0.0572538,-0.0842746,-0.0985797,-0.1287794,-0.1208321
-0.0015895,0.1557668,-0.1595799,-0.0960016,-0.1214329,-0.1484537,-0.1691167,-0.1738850
-0.0143051,0.2574921,-0.1607116,-0.1495854,-0.1575327,-0.1686589,-0.2004480,-0.1940902
-0.0127157,0.3687541,-0.1348241,-0.1634343,-0.1856867,-0.1666133,-0.2031708,-0.1904551
0.0079473,0.4529953,-0.1221577,-0.1936833,-0.2365987,-0.2127568,-0.2429565,-0.2238830
0.0206629,0.5197525,-0.1264366,-0.2520037,-0.2822034,-0.2631299,-0.2933296,-0.2790244
0.0190735,0.6039937,-0.1127179,-0.2700742,-0.2764320,-0.2637164,-0.2812004,-0.2732531
-0.0111262,0.6596247,-0.0878636,-0.2595250,-0.2579355,-0.2754196,-0.2595250,-0.2499882
-0.0588099,0.6786982,-0.0672293,-0.2627325,-0.2675009,-0.3120057,-0.2738587,-0.2754482
-0.0683467,0.7168452,-0.0481844,-0.2770662,-0.2738873,-0.3215710,-0.2754768,-0.2977292
-0.0588099,0.7470449,-0.0407839,-0.2823814,-0.2664868,-0.3014549,-0.2505922,-0.2760235
-0.0683467,0.7359187,-0.0418393,-0.2707211,-0.2627738,-0.2897946,-0.2405214,-0.2723106
-0.0762939,0.7438660,-0.0323105,-0.2421188,-0.2532450,-0.2802658,-0.2389399,-0.2850342
-0.0810623,0.7756551,-0.0143194,-0.2193594,-0.2352540,-0.2559169,-0.2225383,-0.2670431
-0.0810623,0.7740657,-0.0121991,-0.2204180,-0.2235969,-0.2490282,-0.2235969,-0.2426704
-0.0635783,0.7470449,-0.0201225,-0.2235730,-0.2219836,-0.2664884,-0.2474149,-0.2378782
-0.0476837,0.7263819,-0.0280507,-0.2028910,-0.2140172,-0.2473958,-0.2378591,-0.2219645
-0.0413259,0.6898244,-0.0481574,-0.1816718,-0.2039242,-0.2055136,-0.2039242,-0.1880296
-0.0206629,0.6373723,-0.0724872,-0.1869281,-0.1932859,-0.1901070,-0.1853387,-0.1567284
0.0015895,0.5801519,-0.0846275,-0.1736371,-0.1688687,-0.1688687,-0.1704582,-0.1243639
0.0000000,0.4975001,-0.0978184,-0.1232497,-0.1311970,-0.1168919,-0.1280181,-0.0962289
-0.0286102,0.3894170,-0.1173592,-0.0855700,-0.0871595,-0.0696754,-0.0792122,-0.0887489
-0.0445048,0.2940496,-0.1247183,-0.0627295,-0.0452455,-0.0293509,-0.0436560,-0.0611401
-0.0349681,0.2129873,-0.0960509,-0.0197570,-0.0006835,0.0231584,0.0088533,0.0183900
-0.0301997,0.1112620,-0.0604836,0.0237576,0.0412416,0.0587257,0.0603151,0.0825675
-0.0190735,0.0015895,-0.0545788,0.0550938,0.0757567,0.0773462,0.0805251,0.1027775
0.0063578,-0.0858307,-0.0402069,0.0948970,0.1123810,0.1155599,0.0948970,0.1282756
0.0190735,-0.1732508,0.0022411,0.1389345,0.1437028,0.1564185,0.1325766,0.1786709
0.0143051,-0.2797445,0.0489346,0.1760912,0.1808596,0.1824490,0.1856279,0.2237749
0.0158946,-0.3973643,0.0829220,0.1862367,0.2132575,0.2068996,0.2021313,0.2259731
0.0413259,-0.4816055,0.1073583,0.1836522,0.2265676,0.2345149,0.2059046,0.2440516
0.0683467,-0.5372365,0.1344252,0.2154875,0.2377399,0.2679396,0.2552239,0.3140338
0.0508626,-0.6326040,0.1546160,0.2579308,0.2626991,0.2865410,0.3087934,0.3389931
0.0222524,-0.7327398,0.1594416,0.2707036,0.2913666,0.2786509,0.3279241,0.2977244
0.0238419,-0.7740657,0.1711257,0.2601353,0.2998718,0.2712615,0.3221242,0.2712615
0.0127157,-0.7963181,0.1838525,0.2601465,0.2951145,0.2823989,0.3110091,0.2744516
-0.0047684,-0.8138021,0.1780303,0.2924712,0.3163131,0.3051869,0.3131342,0.2877029
0.0095367,-0.8074443,0.1743221,0.3189627,0.3253206,0.3189627,0.3205522,0.2919420
0.0365575,-0.7994970,0.1849222,0.3025421,0.2898264,0.3104893,0.3136683,0.2707529
0.0413259,-0.7979075,0.1828035,0.2654552,0.2495607,0.2829393,0.2797604,0.2479712
0.0572205,-0.7629395,0.1737785,0.2262306,0.2182833,0.2357674,0.2182833,0.2389463
0.0699361,-0.7104874,0.1695093,0.2124246,0.2028879,0.2060668,0.1774565,0.2235508
0.0365575,-0.6707509,0.1498683,0.2086782,0.1975520,0.2134466,0.1880153,0.1896048
0.0222524,-0.6167094,0.0809511,0.1477083,0.1508872,0.1826763,0.1874447,0.1524766
0.0492732,-0.5308787,0.0067282,0.0734854,0.0893799,0.1275269,0.1338847,0.1338847
0.0397364,-0.4418691,-0.0102886,0.0469319,0.0580581,0.0819000,0.0644159,0.0962051
0.0031789,-0.3528595,-0.0135390,0.0293763,0.0134818,0.0055345,0.0150712,0.0246080
0.0111262,-0.2431870,-0.0671212,0.0218884,-0.0289742,-0.0480477,-0.0162586,-0.0210269
0.0365575,-0.1319249,-0.1048040,0.0350682,-0.0189734,-0.0428152,-0.0555309,-0.0475836
0.0301997,-0.0413259,-0.0948000,0.0053358,-0.0169166,-0.0646003,-0.0963895,-0.0979789
-0.0015895,0.0476837,-0.1028172,-0.0630808,-0.0599019,-0.1123540,-0.1266591,-0.1441431
-0.0238419,0.1589457,-0.1293898,-0.0896533,-0.1071374,-0.1198530,-0.1484632,-0.1532316
-0.0174840,0.2813339,-0.1294692,-0.0913223,-0.1485427,-0.1262903,-0.1835108,-0.1628478
0.0015895,0.3910065,-0.1231782,-0.1279465,-0.1947037,-0.1724513,-0.2296718,-0.2026510
-0.0047684,0.4625320,-0.1195192,-0.1942237,-0.2196550,-0.2148867,-0.2514442,-0.2434969
-0.0301997,0.5133947,-0.1057863,-0.2393007,-0.2297640,-0.2218167,-0.2408902,-0.2520164
-0.0286102,0.5785624,-0.0962925,-0.2600066,-0.2615960,-0.2441120,-0.2425226,-0.2615960
-0.0238419,0.6421407,-0.0905053,-0.2780612,-0.2860085,-0.2891874,-0.2621667,-0.2780612
-0.0413259,0.6818771,-0.0757027,-0.2775637,-0.2696164,-0.3014056,-0.2505430,-0.2680270
-0.0683467,0.7025401,-0.0529432,-0.2595727,-0.2468570,-0.2929513,-0.2309624,-0.2516254
